,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
190,"(10, 10, 15)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
191,"(10, 10, 25)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
192,"(10, 15, 5)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
193,"(10, 15, 20)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
194,"(10, 15, 35)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
195,"(10, 20, 30)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
196,"(10, 20, 35)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
197,"(10, 25, 10)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
198,"(10, 25, 15)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
199,"(10, 30, 10)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
200,"(10, 30, 25)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
201,"(10, 35, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
202,"(10, 35, 15)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
203,"(10, 35, 20)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
204,"(10, 35, 35)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
205,"(15, 5, 5)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
206,"(15, 5, 10)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
207,"(15, 5, 15)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
208,"(15, 5, 35)",0.9686192468619247,0.9707317073170731,0.03138075313807531,0.02926829268292683
209,"(15, 10, 5)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
210,"(15, 10, 15)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
211,"(15, 10, 20)",0.9811715481171548,0.9707317073170731,0.01882845188284519,0.02926829268292683
212,"(15, 15, 5)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
213,"(15, 15, 15)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
214,"(15, 15, 30)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
215,"(15, 20, 5)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
216,"(15, 20, 25)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
217,"(15, 25, 5)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
218,"(15, 25, 25)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
219,"(15, 30, 20)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
220,"(15, 35, 5)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
221,"(20, 5, 5)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
222,"(20, 5, 10)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
223,"(20, 5, 15)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
224,"(20, 5, 20)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
225,"(20, 5, 30)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
226,"(20, 5, 35)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
227,"(20, 10, 5)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
228,"(20, 10, 10)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
229,"(20, 10, 15)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
230,"(20, 10, 20)",0.9811715481171548,0.9707317073170731,0.01882845188284519,0.02926829268292683
231,"(20, 10, 30)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
232,"(20, 10, 35)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
233,"(20, 15, 10)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
234,"(20, 15, 15)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
235,"(20, 15, 30)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
236,"(20, 20, 5)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
237,"(20, 20, 10)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
238,"(20, 20, 20)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
239,"(20, 20, 25)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
240,"(20, 20, 35)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
241,"(20, 25, 5)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
242,"(20, 30, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
243,"(20, 30, 10)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
244,"(20, 30, 20)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
245,"(20, 35, 20)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
246,"(20, 35, 30)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
247,"(25, 5, 5)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
248,"(25, 5, 10)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
249,"(25, 5, 15)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
250,"(25, 5, 20)",0.9748953974895398,0.9707317073170731,0.02510460251046025,0.02926829268292683
251,"(25, 5, 25)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
252,"(25, 5, 30)",0.9790794979079498,0.9707317073170731,0.02092050209205021,0.02926829268292683
253,"(25, 10, 5)",0.9728033472803347,0.9707317073170731,0.027196652719665274,0.02926829268292683
254,"(25, 10, 25)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
255,"(25, 10, 35)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
256,"(25, 15, 5)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
257,"(25, 15, 10)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
258,"(25, 15, 15)",0.9769874476987448,0.9707317073170731,0.02301255230125523,0.02926829268292683
