,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
282,"(25, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
283,"(25, 30, 5)",0.33472803347280333,0.36097560975609755,0.6652719665271967,0.6390243902439025
284,"(25, 30, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
285,"(25, 30, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
286,"(25, 30, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
287,"(25, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
288,"(25, 35, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
289,"(25, 35, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
290,"(25, 35, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
291,"(30, 5, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
292,"(30, 5, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
293,"(30, 5, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
294,"(30, 10, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
295,"(30, 15, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
296,"(30, 15, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
297,"(30, 15, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
298,"(30, 20, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
299,"(30, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
300,"(30, 30, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
301,"(30, 30, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
302,"(30, 30, 30)",0.3472803347280335,0.36097560975609755,0.6527196652719666,0.6390243902439025
303,"(30, 35, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
304,"(30, 35, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
305,"(30, 35, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
306,"(35, 5, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
307,"(35, 5, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
308,"(35, 5, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
309,"(35, 10, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
310,"(35, 10, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
311,"(35, 15, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
312,"(35, 20, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
313,"(35, 20, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
314,"(35, 20, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
315,"(35, 25, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
316,"(35, 30, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
317,"(35, 30, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
318,"(35, 30, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
319,"(35, 35, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
320,"(35, 35, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
321,"(25, 10, 35)",0.34518828451882844,0.35609756097560974,0.6548117154811716,0.6439024390243903
322,"(35, 5, 35)",0.3305439330543933,0.35609756097560974,0.6694560669456067,0.6439024390243903
323,"(35, 35, 10)",0.3410041841004184,0.35609756097560974,0.6589958158995816,0.6439024390243903
324,"(20, 10, 30)",0.3389121338912134,0.35121951219512193,0.6610878661087866,0.6487804878048781
325,"(20, 30, 25)",0.33472803347280333,0.35121951219512193,0.6652719665271967,0.6487804878048781
326,"(30, 20, 35)",0.3368200836820084,0.35121951219512193,0.6631799163179917,0.6487804878048781
327,"(25, 15, 10)",0.30962343096234307,0.32682926829268294,0.6903765690376569,0.6731707317073171
328,"(30, 30, 5)",0.3263598326359833,0.32682926829268294,0.6736401673640168,0.6731707317073171
329,"(30, 30, 35)",0.3158995815899582,0.32195121951219513,0.6841004184100419,0.6780487804878049
330,"(10, 20, 20)",0.27824267782426776,0.3170731707317073,0.7217573221757322,0.6829268292682927
331,"(35, 25, 30)",0.28451882845188287,0.2975609756097561,0.7154811715481172,0.7024390243902439
332,"(25, 20, 5)",0.20502092050209206,0.2682926829268293,0.7949790794979079,0.7317073170731707
333,"(25, 35, 25)",0.2615062761506276,0.24878048780487805,0.7384937238493724,0.751219512195122
334,"(25, 35, 15)",0.20292887029288703,0.22439024390243903,0.797071129707113,0.775609756097561
335,"(35, 20, 35)",0.17782426778242677,0.21951219512195122,0.8221757322175732,0.7804878048780488
336,"(25, 25, 25)",0.18410041841004185,0.2097560975609756,0.8158995815899581,0.7902439024390244
337,"(35, 15, 30)",0.17154811715481172,0.2097560975609756,0.8284518828451883,0.7902439024390244
338,"(35, 10, 20)",0.20920502092050208,0.1951219512195122,0.7907949790794979,0.8048780487804879
339,"(30, 20, 25)",0.10460251046025104,0.11707317073170732,0.895397489539749,0.8829268292682927
340,"(35, 25, 15)",0.10669456066945607,0.1024390243902439,0.893305439330544,0.8975609756097561
341,"(20, 25, 30)",0.100418410041841,0.08780487804878048,0.899581589958159,0.9121951219512195
342,"(25, 15, 20)",0.060669456066945605,0.06341463414634146,0.9393305439330544,0.9365853658536586
