,Nodes in each layer,training accuracy,testing accuracy,training MSE,testing MSE
227,"(10, 35, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
228,"(15, 5, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
229,"(15, 5, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
230,"(15, 5, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
231,"(15, 5, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
232,"(15, 5, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
233,"(15, 10, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
234,"(15, 10, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
235,"(15, 10, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
236,"(15, 10, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
237,"(15, 15, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
238,"(15, 20, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
239,"(15, 20, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
240,"(15, 20, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
241,"(15, 25, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
242,"(15, 25, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
243,"(15, 25, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
244,"(15, 25, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
245,"(15, 30, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
246,"(15, 30, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
247,"(15, 30, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
248,"(15, 35, 15)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
249,"(15, 35, 20)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
250,"(20, 5, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
251,"(20, 5, 10)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
252,"(20, 5, 25)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
253,"(20, 5, 30)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
254,"(20, 5, 35)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
255,"(20, 10, 5)",0.34518828451882844,0.36097560975609755,0.6548117154811716,0.6390243902439025
